game,agent_a,agent_b,player1,player2,result,score_for_a,plies
4331,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,49
4332,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,49
4333,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,51
4334,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4335,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,50
4336,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,48
4337,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,48
4338,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,53
4339,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,55
4340,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,51
4341,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,47
4342,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,52
4343,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,p2_win,0.0,52
4344,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,50
4345,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p2_win,1.0,48
4346,models_7x7\sweep\sup_64x6_gp3.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\checkpoints\cycle_0162.pt,models_7x7\sweep\sup_64x6_gp3.pt,p1_win,0.0,49
