game,agent_a,agent_b,player1,player2,result,score_for_a
2732,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2733,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2734,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p1_win,1.0
2735,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p1_win,1.0
2736,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2737,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2738,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p1_win,1.0
2739,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p1_win,1.0
2740,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2741,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2742,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2743,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2744,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2745,cycle_0061,cycle_0111,cycle_0061,cycle_0111,p2_win,0.0
2746,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2747,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2748,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2749,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2750,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2751,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2752,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2753,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2754,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2755,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2756,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2757,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p2_win,1.0
2758,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2759,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2760,cycle_0061,cycle_0111,cycle_0111,cycle_0061,p1_win,0.0
2761,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2762,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2763,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2764,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2765,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2766,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2767,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2768,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2769,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p2_win,0.0
2770,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2771,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2772,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2773,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2774,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2775,cycle_0061,cycle_0121,cycle_0061,cycle_0121,p1_win,1.0
2776,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2777,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p2_win,1.0
2778,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2779,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2780,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2781,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2782,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2783,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2784,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p2_win,1.0
2785,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2786,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2787,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2788,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2789,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p1_win,0.0
2790,cycle_0061,cycle_0121,cycle_0121,cycle_0061,p2_win,1.0
2791,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p1_win,1.0
2792,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2793,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2794,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p1_win,1.0
2795,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p1_win,1.0
2796,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2797,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2798,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2799,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2800,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2801,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2802,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2803,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2804,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p1_win,1.0
2805,cycle_0061,cycle_0131,cycle_0061,cycle_0131,p2_win,0.0
2806,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p2_win,1.0
2807,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2808,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2809,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2810,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2811,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p2_win,1.0
2812,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p2_win,1.0
2813,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2814,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p2_win,1.0
2815,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2816,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2817,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2818,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2819,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p1_win,0.0
2820,cycle_0061,cycle_0131,cycle_0131,cycle_0061,p2_win,1.0
2821,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2822,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p1_win,1.0
2823,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2824,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p1_win,1.0
2825,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2826,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2827,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2828,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2829,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2830,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2831,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2832,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2833,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2834,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p2_win,0.0
2835,cycle_0061,cycle_0141,cycle_0061,cycle_0141,p1_win,1.0
2836,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p2_win,1.0
2837,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2838,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p2_win,1.0
2839,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p2_win,1.0
2840,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p2_win,1.0
2841,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2842,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2843,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2844,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2845,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2846,cycle_0061,cycle_0141,cycle_0141,cycle_0061,draw,0.5
2847,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2848,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2849,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p2_win,1.0
2850,cycle_0061,cycle_0141,cycle_0141,cycle_0061,p1_win,0.0
2851,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2852,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2853,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2854,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2855,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2856,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2857,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2858,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2859,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2860,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p2_win,0.0
2861,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p2_win,0.0
2862,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2863,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p2_win,0.0
2864,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p2_win,0.0
2865,cycle_0061,models_7x7_v2\best.pt,cycle_0061,models_7x7_v2\best.pt,p1_win,1.0
2866,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2867,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2868,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2869,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2870,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2871,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p1_win,0.0
2872,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2873,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2874,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2875,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2876,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2877,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2878,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p1_win,0.0
2879,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2880,cycle_0061,models_7x7_v2\best.pt,models_7x7_v2\best.pt,cycle_0061,p2_win,1.0
2881,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2882,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2883,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2884,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2885,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2886,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2887,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2888,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2889,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2890,cycle_0061,minimax-2,cycle_0061,minimax-2,p2_win,0.0
2891,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2892,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2893,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2894,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2895,cycle_0061,minimax-2,cycle_0061,minimax-2,p1_win,1.0
2896,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2897,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2898,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2899,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2900,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2901,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2902,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2903,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2904,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2905,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2906,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2907,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2908,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2909,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2910,cycle_0061,minimax-2,minimax-2,cycle_0061,p2_win,1.0
2911,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2912,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2913,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2914,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2915,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2916,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2917,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2918,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2919,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2920,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2921,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2922,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2923,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2924,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2925,cycle_0061,minimax-3,cycle_0061,minimax-3,p1_win,1.0
2926,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2927,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2928,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2929,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2930,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2931,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2932,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2933,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2934,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2935,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2936,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2937,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2938,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2939,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2940,cycle_0061,minimax-3,minimax-3,cycle_0061,p2_win,1.0
2941,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2942,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2943,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2944,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p1_win,1.0
2945,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p1_win,1.0
2946,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2947,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p1_win,1.0
2948,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2949,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2950,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p1_win,1.0
2951,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2952,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2953,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p1_win,1.0
2954,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p2_win,0.0
2955,cycle_0071,cycle_0081,cycle_0071,cycle_0081,p1_win,1.0
2956,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2957,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2958,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p2_win,1.0
2959,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2960,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2961,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2962,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p2_win,1.0
2963,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2964,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2965,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2966,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2967,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2968,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2969,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2970,cycle_0071,cycle_0081,cycle_0081,cycle_0071,p1_win,0.0
2971,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2972,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2973,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2974,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2975,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2976,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2977,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2978,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2979,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2980,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2981,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2982,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2983,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p2_win,0.0
2984,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p1_win,1.0
2985,cycle_0071,cycle_0091,cycle_0071,cycle_0091,p1_win,1.0
2986,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2987,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2988,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2989,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2990,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2991,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2992,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2993,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2994,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2995,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2996,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2997,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2998,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
2999,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
3000,cycle_0071,cycle_0091,cycle_0091,cycle_0071,p1_win,0.0
3001,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p2_win,0.0
3002,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3003,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3004,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p2_win,0.0
3005,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3006,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3007,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3008,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p2_win,0.0
3009,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3010,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3011,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p2_win,0.0
3012,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p1_win,1.0
3013,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p2_win,0.0
3014,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p2_win,0.0
3015,cycle_0071,cycle_0101,cycle_0071,cycle_0101,p2_win,0.0
3016,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3017,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3018,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3019,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p1_win,0.0
3020,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p1_win,0.0
3021,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3022,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3023,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3024,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p1_win,0.0
3025,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3026,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p1_win,0.0
3027,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3028,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3029,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p2_win,1.0
3030,cycle_0071,cycle_0101,cycle_0101,cycle_0071,p1_win,0.0
3031,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3032,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3033,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3034,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3035,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p2_win,0.0
3036,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p2_win,0.0
3037,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3038,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p2_win,0.0
3039,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3040,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3041,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p2_win,0.0
3042,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3043,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3044,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p1_win,1.0
3045,cycle_0071,cycle_0111,cycle_0071,cycle_0111,p2_win,0.0
3046,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3047,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3048,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p2_win,1.0
3049,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3050,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3051,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3052,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3053,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3054,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3055,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3056,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3057,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3058,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3059,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p2_win,1.0
3060,cycle_0071,cycle_0111,cycle_0111,cycle_0071,p1_win,0.0
3061,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p1_win,1.0
3062,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p2_win,0.0
3063,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p1_win,1.0
3064,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p1_win,1.0
3065,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p2_win,0.0
3066,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p1_win,1.0
3067,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p1_win,1.0
3068,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p2_win,0.0
3069,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p2_win,0.0
3070,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p2_win,0.0
3071,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p2_win,0.0
3072,cycle_0071,cycle_0121,cycle_0071,cycle_0121,p1_win,1.0
